"jmdict_seq","kanji","kana","waller_definition","origin","original"
1270520,,"ごちそうさま","feast","waller",
1270520,"ご馳走様","ごちそうさま","feast","jmdict","ごちそうさま"
1270520,"ご馳走さま","ごちそうさま","feast","jmdict","ごちそうさま"
1270520,"御馳走様","ごちそうさま","feast","jmdict","ごちそうさま"
1004510,,"こちらこそ","it is I who should say so","waller",
1348030,"小遣い","こづかい","personal expenses,pocket money,spending money,incidental expenses,allowance","waller",
1348030,"小遣い","こずかい","personal expenses,pocket money,spending money,incidental expenses,allowance","jmdict","こづかい"
1348030,"小遣","こづかい","personal expenses,pocket money,spending money,incidental expenses,allowance","jmdict","小遣い"
1348030,"小遣","こずかい","personal expenses,pocket money,spending money,incidental expenses,allowance","jmdict","小遣い"
1050310,,"コック","(1) cook (nl:),(2) tap,spigot,faucet,cock","waller",
1004520,,"こっそり","stealthily,secretly","waller",
1004520,,"コッソリ","stealthily,secretly","jmdict","こっそり"
1265860,"古典","こてん","old book,classics,classic","waller",
1241450,"琴","こと","Koto (Japanese harp)","waller",
1241450,"箏","こと","Koto (Japanese harp)","jmdict","琴"
1241450,"箏","そう","Koto (Japanese harp)","jmdict","琴"
1241450,"筝","こと","Koto (Japanese harp)","jmdict","琴"
1241450,"筝","そう","Koto (Japanese harp)","jmdict","琴"
1593330,"言付ける","ことづける","to send word,to send a message","waller",
1593330,"言づける","ことづける","to send word,to send a message","jmdict","言付ける"
1593330,"託ける","ことづける","to send word,to send a message","jmdict","言付ける"
1264560,"言葉遣い","ことばづかい","speech,expression,wording","waller",
1264560,"言葉使い","ことばづかい","speech,expression,wording","jmdict","言葉遣い"
1264560,"言葉づかい","ことばづかい","speech,expression,wording","jmdict","言葉遣い"
1004610,,"こないだ","the other day,lately,recently","waller",
1004610,"此間","こないだ","the other day,lately,recently","jmdict","こないだ"
1270650,"御無沙汰","ごぶさた","not writing or contacting for a while","waller",
1270650,"ご無沙汰","ごぶさた","not writing or contacting for a while","jmdict","御無沙汰"
1270650,"ご不沙汰","ごぶさた","not writing or contacting for a while","jmdict","御無沙汰"
1270650,"御不沙汰","ごぶさた","not writing or contacting for a while","jmdict","御無沙汰"
1557640,,"こぼす","to spill","waller",
1557640,"零す","こぼす","to spill","jmdict","こぼす"
1557640,"溢す","こぼす","to spill","jmdict","こぼす"
1557640,"翻す","こぼす","to spill","jmdict","こぼす"
1557650,"零れる","こぼれる","to overflow,to spill","waller",
1557650,,"こぼれる","to overflow,to spill","jmdict","零れる"
1557650,"溢れる","こぼれる","to overflow,to spill","jmdict","零れる"
1054570,,"ゴム","gum,rubber,eraser","waller",
1054570,"護謨","ゴム","gum,rubber,eraser","jmdict","ゴム"
1054570,,"ごむ","gum,rubber,eraser","jmdict","ゴム"
1054570,"護謨","ごむ","gum,rubber,eraser","jmdict","ゴム"
1270670,"御免","ごめん","your pardon,declining (something),dismissal,permission","waller",
1270670,,"ごめん","your pardon,declining (something),dismissal,permission","jmdict","御免"
1270670,"ご免","ごめん","your pardon,declining (something),dismissal,permission","jmdict","御免"
1270670,,"ゴメン","your pardon,declining (something),dismissal,permission","jmdict","御免"
1270690,,"ごめんください","May I come in?","waller",
1270690,"ご免ください","ごめんください","May I come in?","jmdict","ごめんください"
1270690,"御免下さい","ごめんください","May I come in?","jmdict","ごめんください"
1270690,"ご免下さい","ごめんください","May I come in?","jmdict","ごめんください"
1270690,"御免ください","ごめんください","May I come in?","jmdict","ごめんください"
1348170,"小指","こゆび","little finger","waller",
1348170,"子指","こゆび","little finger","jmdict","小指"
2827352,,"こらえる","to bear,to stand,to endure,to put up with","waller",
2827352,"堪える","こらえる","to bear,to stand,to endure,to put up with","jmdict","こらえる"
2827352,,"こたえる","to bear,to stand,to endure,to put up with","jmdict","こらえる"
2827352,"堪える","こたえる","to bear,to stand,to endure,to put up with","jmdict","こらえる"
2827352,"怺える","こらえる","to bear,to stand,to endure,to put up with","jmdict","こらえる"
1269290,"娯楽","ごらく","pleasure,amusement","waller",
1270760,"御覧","ごらん","(hon) look,inspection,try","waller",
1270760,,"ごらん","(hon) look,inspection,try","jmdict","御覧"
1270760,"ご覧","ごらん","(hon) look,inspection,try","jmdict","御覧"
1051540,,"コレクション","(1) collection,(2) correction","waller",
1440980,"転がす","ころがす","to roll","waller",
1441000,"転がる","ころがる","to roll,to tumble","waller",
1290590,"紺","こん","navy blue,deep blue","waller",
1051840,,"コンクール","contest (fr: concours)","waller",
1051860,,"コンクリート","concrete","waller",
1051860,"混凝土","コンクリート","concrete","jmdict","コンクリート"
1290360,"混合","こんごう","mixing,mixture","waller",
1052330,,"コンセント","(1) consent,(2) concentric","waller",
1258500,"献立","こんだて","menu,program,schedule","waller",
1289480,,"こんばんは","good evening","waller",
1289480,"今晩は","こんばんは","good evening","jmdict","こんばんは"
1054850,,"サークル","circle,sports club (i.e. at a company)","waller",
1296440,"在学","ざいがく","(enrolled) in school","waller",
1292760,"再三","さいさん","again and again,repeatedly","waller",
1295310,"祭日","さいじつ","national holiday,festival day","waller",
1292200,"催促","さいそく","request,demand,claim,urge (action),press for","waller",
1294850,"採点","さいてん","marking,grading,looking over","waller",
1295110,"災難","さいなん","calamity,misfortune","waller",
1296200,"裁縫","さいほう","sewing","waller",
1296660,"材木","ざいもく","lumber,timber","waller",
1056150,,"サイレン","siren","waller",
1226970,"逆さ","さかさ","reverse,inversion,upside down","waller",
1226970,"倒さ","さかさ","reverse,inversion,upside down","jmdict","逆さ"
1593650,"逆様","さかさま","inversion,upside down","waller",
1593650,"逆さま","さかさま","inversion,upside down","jmdict","逆様"
1593650,"倒","さかさま","inversion,upside down","jmdict","逆様"
1593670,"捜す","さがす","to search,to seek,to look for","waller",
1397830,"遡る","さかのぼる","to go back,to go upstream,to make retroactive","waller",
1397830,,"さかのぼる","to go back,to go upstream,to make retroactive","jmdict","遡る"
1397830,"溯る","さかのぼる","to go back,to go upstream,to make retroactive","jmdict","遡る"
1397830,"逆上る","さかのぼる","to go back,to go upstream,to make retroactive","jmdict","遡る"
1397830,"泝る","さかのぼる","to go back,to go upstream,to make retroactive","jmdict","遡る"
1329110,"酒場","さかば","bar,bar-room","waller",
1576030,,"さきおととい","two days before yesterday","waller",
1576030,"一昨昨日","いっさくさくじつ","two days before yesterday","jmdict","さきおととい"
1576030,"一昨昨日","さきおとつい","two days before yesterday","jmdict","さきおととい"
1576030,"一昨昨日","さきおととい","two days before yesterday","jmdict","さきおととい"
1576030,"一昨々日","いっさくさくじつ","two days before yesterday","jmdict","さきおととい"
1576030,"一昨々日","さきおとつい","two days before yesterday","jmdict","さきおととい"
1576030,"一昨々日","さきおととい","two days before yesterday","jmdict","さきおととい"
1388170,"先程","さきほど","some time ago","waller",
1388170,"先ほど","さきほど","some time ago","jmdict","先程"
1207730,"裂く","さく","to tear,to split","waller",
1207730,"割く","さく","to tear,to split","jmdict","裂く"
1298320,"索引","さくいん","index,indices","waller",
1297710,"作者","さくしゃ","author,authoress","waller",
1298120,"削除","さくじょ","elimination,cancellation,deletion,erasure","waller",
1297760,"作成","さくせい","frame,draw up,make,producing","waller",
1297790,"作製","さくせい","manufacture","waller",
1418260,"探る","さぐる","to search,to look for,to sound out","waller",
1565670,"囁く","ささやく","to whisper,to murmur","waller",
1565670,,"ささやく","to whisper,to murmur","jmdict","囁く"
1565670,"私語く","ささやく","to whisper,to murmur","jmdict","囁く"
1306390,"刺さる","ささる","to stick,to be stuck","waller",
1585630,"匙","さじ","spoon","waller",
1585630,,"さじ","spoon","jmdict","匙"
1585630,,"しゃじ","spoon","jmdict","匙"
1585630,"匙","しゃじ","spoon","jmdict","さじ"
1585630,,"かい","spoon","jmdict","匙"
1585630,"匙","かい","spoon","jmdict","さじ"
1585630,"匕","さじ","spoon","jmdict","匙"
1585630,"匕","しゃじ","spoon","jmdict","匙"
1585630,"匕","かい","spoon","jmdict","匙"
1291990,"座敷","ざしき","tatami room","waller",
1291990,"坐敷","ざしき","tatami room","jmdict","座敷"
1593780,"差し支え","さしつかえ","hindrance,impediment","waller",
1593780,"差支え","さしつかえ","hindrance,impediment","jmdict","差し支え"
1593780,"差閊","さしつかえ","hindrance,impediment","jmdict","差し支え"
1593780,"差閊え","さしつかえ","hindrance,impediment","jmdict","差し支え"
1291090,"差し引き","さしひき","deduction,subtraction,balance,ebb and flow,rise and fall","waller",
1291090,"差引き","さしひき","deduction,subtraction,balance,ebb and flow,rise and fall","jmdict","差し引き"
1291090,"差引","さしひき","deduction,subtraction,balance,ebb and flow,rise and fall","jmdict","差し引き"
1306570,"刺身","さしみ","sliced raw fish","waller",
1306570,"刺し身","さしみ","sliced raw fish","jmdict","刺身"
1306470,"刺す","さす","to pierce,to stab,to prick,to thrust","waller",
1399830,"挿す","さす","to insert,to put in,to graft,to wear in belt","waller",
1609820,"注す","さす","to pour (drink),to serve (drinks)","waller",
1609820,"点す","さす","to pour (drink),to serve (drinks)","jmdict","注す"
1322170,"射す","さす","to shine,to strike","waller",
1552390,"流石","さすが","clever,adept,good,expectations,as one would expect","waller",
1552390,,"さすが","clever,adept,good,expectations,as one would expect","jmdict","流石"
1552390,"遉","さすが","clever,adept,good,expectations,as one would expect","jmdict","流石"
1552390,"有繋","さすが","clever,adept,good,expectations,as one would expect","jmdict","流石"
1298800,"撮影","さつえい","photographing","waller",
1299280,"雑音","ざつおん","noise (jarring, grating)","waller",
1005190,,"さっさ","quickly","waller",
1005190,,"サッサ","quickly","jmdict","さっさ"
1400300,"早速","さっそく","at once,immediately,without delay,promptly","waller",
1593820,"錆","さび","rust (colour)","waller",
1593820,"錆び","さび","rust (colour)","jmdict","錆"
1299640,"錆びる","さびる","to rust,to become rusty","waller",
1291980,"座布団","ざぶとん","cushion (Japanese)","waller",
1291980,"座ぶとん","ざぶとん","cushion (Japanese)","jmdict","座布団"
1291980,"座蒲団","ざぶとん","cushion (Japanese)","jmdict","座布団"
1291980,"坐蒲団","ざぶとん","cushion (Japanese)","jmdict","座布団"
1556740,"冷ます","さます","to cool,to dampen,to let cool","waller",
1519120,"妨げる","さまたげる","to disturb,to prevent","waller",
1556750,"冷める","さめる","to become cool,to wear off,to abate,to subside","waller",
1291050,,"さようなら","good-bye","waller",
1291050,"左様なら","さようなら","good-bye","jmdict","さようなら"
1291050,,"サヨウナラ","good-bye","jmdict","さようなら"
1291050,,"サヨーナラ","good-bye","jmdict","さようなら"
1293640,"再来月","さらいげつ","month after next","waller",
1293650,"再来週","さらいしゅう","week after next","waller",
