jmdict_seq,kana,kanji,waller_definition
1227570,やすめる,休める,"to rest, to suspend, to give relief"
1537470,やせい,野生,wild
1537780,やたら,矢鱈,"randomly, recklessly, blindly"
1584830,やちゅう,夜中,"all night, the whole night"
1445630,やっこ,奴,"servant, fellow"
1612950,やっつける,やっ付ける,to beat
1012810,やっぱり,矢っ張り,"also, as I thought, still, in spite of, absolutely"
1537580,やとう,野党,opposition party
1490160,やまい,病,"illness, disease"
1154910,やみ,闇,"darkness, the dark, black-marketeering, dark, shady, illegal"
1490210,やむ,病む,"to fall ill, to be ill"
1612100,やむをえない,止むを得ない,"cannot be helped, unavoidable"
1570120,やや,稍,"a little, partially, somewhat, a short time, a while"
1012870,ややこしい,,"puzzling, tangled, complicated, complex"
1260440,やりとおす,遣り通す,"to carry through, to achieve, to complete"
1260430,やりとげる,やり遂げる,to accomplish
1561960,やわらげる,和らげる,"to soften, to moderate, to relieve"
1539100,ゆうい,優位,"predominance, ascendancy, superiority"
1605640,ゆううつ,憂鬱,"depression, melancholy, dejection, gloom"
1541120,ゆうえき,有益,"beneficial, profitable"
1539120,ゆうえつ,優越,"supremacy, predominance, being superior to"
1539730,ゆうかん,勇敢,"bravery, heroism, gallantry"
1541180,ゆうき,有機,organic
1542770,ゆうぐれ,夕暮れ,"evening, (evening) twilight"
1542600,ゆうし,融資,"financing, loan"
1540950,ゆうする,有する,"to own, to be endowed with"
1584900,ゆうずう,融通,"lending (money), accommodation, adaptability, versatility, finance"
1539340,ゆうせい,優勢,"superiority, superior power, predominance, preponderance"
1539390,ゆうせん,優先,"preference, priority"
1542020,ゆうどう,誘導,"guidance, leading, induction, introduction, incitement, inducement"
1539560,ゆうび,優美,"grace, refinement, elegance"
1541600,ゆうぼう,有望,"good prospects, full of hope, promising"
1542310,ゆうぼく,遊牧,nomadism
1542720,ゆうやけ,夕焼け,sunset
1541710,ゆうりょく,有力,"1. influence, prominence, 2. potent"
1540590,ゆうれい,幽霊,"ghost, specter, apparition, phantom"
1542040,ゆうわく,誘惑,"temptation, allurement, lure"
1545600,ゆさぶる,揺さぶる,"to shake, to jolt, to rock, to swing"
1571470,ゆでる,茹でる,to boil
1013070,ゆとり,,"reserve, affluence, room, time (to spare)"
1309790,ゆびさす,指差す,to point at
1228490,ゆみ,弓,bow (and arrow)
1545630,ゆらぐ,揺らぐ,"to swing, to sway, to shake, to tremble"
1214430,ゆるむ,緩む,"to become loose, to slacken"
1214440,ゆるめる,緩める,"to loosen, to slow down"
1214450,ゆるやか,緩やか,lenient
1605810,よ,世,"world, society, age, generation"
1605820,よい,好い,good
1546670,よういん,要因,"primary factor, main cause"
1546100,ようえき,溶液,solution (liquid)
1546250,ようけん,用件,business
1605847,ようご,養護,"protection, nursing, protective care"
1546290,ようし,用紙,blank form
1545830,ようしき,様式,"style, form, pattern"
1546610,ようする,要する,"to demand, to require, to take"
1546780,ようせい,要請,"claim, demand, request, application"
1547190,ようせい,養成,"training, development"
1545840,ようそう,様相,aspect
1546400,ようひん,用品,"articles, supplies, parts"
1546010,ようふう,洋風,western style
1546410,ようほう,用法,"directions, rules of use"
1546830,ようぼう,要望,"demand for, request"
1543980,よか,余暇,"leisure, leisure time, spare time"
1542910,よかん,予感,"presentiment, premonition"
1544040,よきょう,余興,"side show, entertainment"
1545020,よきん,預金,"deposit, bank account"
1547270,よくあつ,抑圧,"check, restraint, oppression, suppression"
1547460,よくしつ,浴室,"bathroom, bath"
1547290,よくせい,抑制,suppression
1547380,よくふかい,欲深い,greedy
1547410,よくぼう,欲望,"desire, appetite"
1013140,よこす,寄越す,"to send, to forward"
1180740,よこづな,横綱,sumo grand champion
1152820,よし,葦,"reed, bulrush"
1581170,よしあし,善し悪し,"good or bad, merits or demerits, quality, suitability"
1543130,よそう,予想,"expectation, anticipation, prediction, forecast"
1544190,よそみ,余所見,"looking away, looking aside"
1544380,よち,余地,"place, room, margin, scope"
1605970,よって,依って,"therefore, consequently, accordingly, because of"
1605980,よほど,余程,"very, greatly, much, to a large extent, quite"
2830551,よっぽど,余っ程,"very, greatly, much, to a large extent, quite"
1544870,よとう,与党,"government party, (ruling) party in power, government"
1266330,よびとめる,呼び止める,"to challenge, to call somebody to halt"
1606000,よふかし,夜更かし,"staying up late, keeping late hours, sitting up late at night, nighthawk"
1606010,よふけ,夜更け,late at night
1456260,よみあげる,読み上げる,"to read out loud (and clearly), to call a roll"
1606110,よりかかる,寄り掛かる,"to lean against, to recline on, to lean on, to rely on"
1324580,よわまる,弱まる,"to abate, to weaken, to be emaciated, to be dejected, to be perplexed"
1324590,よわめる,弱める,to weaken
1324650,よわる,弱る,"to weaken, to be troubled, to be downcast, to be emaciated, to be dejected, to be perplexed, to impair"
1585050,らいじょう,来場,attendance
1548890,らくのう,酪農,dairy (farm)
1548650,らっか,落下,"fall, drop, come down"
1207310,らっかん,楽観,optimism
1549120,らんよう,濫用,"abuse, misuse, misappropriation, using to excess"
1606240,りくつ,理屈,"theory, reason"
1758380,りこん,利根,intelligence
1549560,りし,利子,interest (bank)
1549580,りじゅん,利潤,"profit, returns"
1550010,りせい,理性,"reason, sense"
1549600,りそく,利息,interest (bank)
1551740,りったい,立体,solid body
1551840,りっぽう,立法,"legislation, lawmaking"
1549620,りてん,利点,"advantage, point in favor"
1551990,りゃくご,略語,"abbreviation, acronym"
1606250,りゃくだつ,略奪,"pillage, plunder, looting, robbery"
1552090,りゅう,流,"styleof, method of, manner of"
1552440,りゅうつう,流通,"circulation of money or goods, flow of water or air, distribution"
1553290,りょう,了,"finish, completion, understanding"
1554270,りょう,料,"material, charge, rate, fee"
1554720,りょういき,領域,"area, domain, territory, field, region, regime"
1553310,りょうかい,了解,"comprehension, consent, understanding, roger (on the radio)"
1612270,りょうかい,領海,territorial waters
1553520,りょうきょく,両極,"both extremities, north and south poles, positive and negative poles"
1554550,りょうこう,良好,"favorable, satisfactory"
1554570,りょうしき,良識,good sense
1554580,りょうしつ,良質,"good quality, superior quality"
1606280,りょうしょう,了承,"acknowledgement, understanding (e.g. please be understanding of the mess during our renovation)"
1554590,りょうしん,良心,conscience
1554780,りょうち,領地,"territory, dominion"
1554790,りょうど,領土,"dominion, territory, possession"
1554110,りょうりつ,両立,"compatibility, coexistence, standing together"
1553140,りょかく,旅客,passenger (transport)
1553160,りょけん,旅券,passport
1549810,りれき,履歴,"personal history, background, career, log"
1550160,りろん,理論,theory
1555700,りん,輪,counter for wheels and flowers
1555470,りんぎょう,林業,forestry
1556100,るいじ,類似,analogous
1556120,るいすい,類推,analogy
1556980,れいこく,冷酷,"cruelty, coldheartedness, relentless, ruthless"
1557100,れいぞう,冷蔵,"cold storage, refrigeration"
1557150,れいたん,冷淡,"coolness, indifference"
1558800,れんあい,恋愛,"love, love-making, passion, emotion, affections"
1559380,れんきゅう,連休,consecutive holidays
1559720,れんじつ,連日,"every day, prolonged"
1559700,れんじゅう,連中,"colleagues, company, a lot"
1559660,れんたい,連帯,solidarity
1559790,れんぽう,連邦,"commonwealth, federation of states"
1559870,れんめい,連盟,"league, union, alliance"
1561120,ろうすい,老衰,"senility, senile decay"
1560730,ろうどく,朗読,"reading aloud, recitation"
1560800,ろうひ,浪費,"waste, extravagance"
1560650,ろうりょく,労力,"labour, effort, toil, trouble"
1612330,ろくな,碌な,"satisfactory, decent"
1570040,ろくに,碌に,"well, enough, sufficient"
1560120,ろこつ,露骨,"1. frank, blunt, plain, outspoken, 2. conspicuous, open, 3. broad, suggestive"
1561660,ろんぎ,論議,discussion
1561850,ろんり,論理,logic
1561920,わ,和,"sum, harmony, peace"
1197020,わがまま,我がまま,"selfishness, egoism, wilfulness, disobedience, whim"
1562610,わく,枠,"frame, slide"
1562600,わくせい,惑星,planet
1225090,わざ,技,"art, technique"
1410760,わざと,態と,on purpose
1606710,わざわざ,態々,"expressly, specially, doing something especially rather than incidentally"
1481940,わずらわしい,煩わしい,"troublesome, annoying, complicated"
1444650,わたりどり,渡り鳥,"migratory bird, bird of passage"
1562670,わび,詫び,apology
1562180,わふう,和風,Japanese style
1562200,わぶん,和文,"Japanese text, sentence in Japanese"
1562710,わら,藁,straw
1612360,わりあいに,割合に,comparatively
1606820,わりあて,割り当て,"allotment, assignment, allocation, quota, rationing"
1606870,わりこむ,割り込む,"to cut in, to thrust oneself into, to wedge oneself in, to muscle in on, to interrupt, to disturb"
1606880,わりざん,割り算,division (math)
1606950,わりびき,割引き,"discount, reduction, rebate, tenths discounted"
1151840,わるもの,悪者,"bad fellow, rascal, ruffian, scoundrel"
1015290,アクセル,,accelerator
1016610,アップ,,up
1018260,アプローチ,,approach (in golf)
1018550,アマチュア,,amateur
1019060,アラブ,,Arab
1019210,アルカリ,亜爾加里,alkali
1019620,アルミ,,"aluminum (Al), aluminium"
1019840,アワー,,hour
1019940,アンケート,,"(fr:) (n) questionnaire (fr: enquete), survey"
1019950,アンコール,,encore
1021010,イエス,,"Jesus, yes"
1022840,インターチェンジ,,interchange
1022850,インターナショナル,,international
1022990,インターフォン,,intercom
1023410,インテリ,,"egghead, intelligentsia"
1024190,インフォメーション,,information
1024430,インフレ,,inflation
1025690,ウェートレス,,waitress
1027510,エアメール,,air mail
1030350,エレガント,,elegant
1030910,エンジニア,,engineer
1031600,オーケー,ＯＫ,OK
1032100,オートマチック,,automatic
1032990,オープン,,open
1035550,オリエンテーション,,orientation
1035860,オレンジ,,an orange
1036080,オンライン,,on-line
1036580,カーペット,,carpet
1037070,カクテル,,cocktail
1037630,カット,,"cut, cutting"
1037790,カテゴリー,,category
1038320,カムバック,,comeback
1038390,カメラマン,,cameraman
1039000,カルテ,,(de:) (n) clinical records (de: Karte)
1039490,カンニング,,"cunning, cheat"
1039900,ガイド,,tour guide
1039920,ガイドブック,,guidebook
1040530,ガレージ,,garage (at house)
1041530,キャッチ,,catch
1041980,キャリア,,"career, career government employee"
1043470,クイズ,,quiz
1243910,クラブ,,"club, crab"
1045280,クレーン,,crane
1046610,グラフ,,graph
1047480,グレー,,"grey, gray"
1048550,ゲスト,,guest
1049110,コーナー,,corner
1050720,コマーシャル,,a commercial
1050980,コミュニケーション,,communication
1051230,コメント,,comment
1052410,コンタクト,,"contact, contact lens"
1052590,コンテスト,,contest
1052780,コントラスト,,contrast
1052830,コントロール,,control
1053130,コンパス,,compass
1055520,サイクル,,cycle
1055780,サイズ,,size
1057580,サボる,,"to be truant, to be idle, to sabotage by slowness"
1058250,サンキュー,,thank you
1058420,サンタクロース,,Santa Claus
1059450,シート,,"seat, sheet"
1060300,システム,,system
1060610,シック,,chic
1060830,シナリオ,,scenario
1062240,ショー,,show
1062660,ショック,,shock
1064050,ジーパン,Ｇパン,"jeans (lit: jeans pants), dungarees"
1065290,ジャズ,,jazz
1065840,ジャンパー,,"jacket, jumper"
1065860,ジャンプ,,jump
1065880,ジャンボ,,jumbo
1065920,ジャンル,,genre
1069590,スタジオ,,studio
1070050,スチーム,,steam
1071180,ストライキ,,strike
1071490,ストレス,,stress
1071540,ストロー,,straw
1071600,ストロボ,,"stroboscope (lit: strobo), strobe lamp, stroboscopic lamp"
1072310,スピード,,speed
1072690,スプリング,,spring
1072810,スペース,,space
1073250,スポーツカー,,sports car
1073780,スラックス,,slacks
1074330,セール,,sale
1074490,セクション,,section
1074570,セックス,,sexual intercourse
1074930,セレモニー,,ceremony
1075000,センス,,good sense (for music style tact etc.)
1075190,ゼリー,,"1. jelly, 2. Jerry"
1075270,ソース,,source
1075420,ソックス,,socks
1075630,ソロ,,solo
1075900,タイトル,,title
1075920,タイピスト,,typist
1075990,タイマー,,timer
1076000,タイミング,,timing
1076010,タイム,,time
1076090,タイムリー,,"timely, run-batted-in (baseball), RBI"
1076120,タイヤ,,"tire, tyre"
